"do not confuse this one with tools for communication, it is slightly different.",good for communication,0
"i downloaded the app and it just will not load. i press open and it opens, but",,
then just loads and loads. idk what bug this is but please fix it.,unable to use app,1
very good programming. they have the series of my childhood and i really,,
"liked what is there, good movies and series!",good for watching movies and serials,1
"i give it 4 stars because it is somewhat slow, the app must optimize it more",,
when performing an action,app is slow compared to other platforms,0
bad platform comes out it always disconnects from the internet even if it is,,
with data or on the home internet the truth is that they may be beating,,
netflix but the truth is bad interfax and poor connection and the screen on,,
large cell phones the screen to watch is small bad,worst app for streaming,0
"zoom has the worst customer support, their not takes you around and",,
around in circles and you can't speak to a customer representative for love,,
or money #worstservice #terriblequality #customerservice #terribleservice,customer service is bad,1
downloading is also terrible because they stop as soon as you do,,
something different with your mobile phone.,unable to play offline videos,0
(1) playback speed option is not available . (2) too much ad,unable to adjust playback speed,1
app has not worked at all on my mobile phone for some time now other,,
streaming services without any problems only disney+ can not get it.,,
30.07.2022 the problem still exists you wonder why pay so much money if it,,
does not work as promised.,unable to download app,0
"organize virtual background games before meeting starts, ask people to put",,
backgrounds that reflects their dreams.,unable to switch virtual background,0
trying to upgrade yet impossible to get the right help,want to update zoom app,0
this app is a mess.,app is not good,1
wonderful app for present bussiness and meetings !,good app for conducting online meeting,0
"very often you ask to upgrade, but that means acquiring the latest",,
"technology. I have been trying to update zoom for a long time, but it is not",,
